OrderPriority,OrderPriorityPrice,Discount,UnitPrice,OrderQuantity,ShippingCost,ProductBaseMargin,Profit
Medium,7,0.1,111,8,9,0.57,408.36
Not Specified,0,0,12,9,6,0.57,55.56
Not Specified,0,0.06,5,5,5,0.38,3
Low,5,0.1,2,22,5,0.81,26.24
Critical,15,0.01,58,5,37,0.61,137
Low,5,0.02,111,88,30,0.71,6709.92
Low,5,0.01,13,67,1,0.38,321.27
Not Specified,0,0.03,20,57,11,0.6,638.8
Critical,15,0.04,69,12,60,0.41,246.36
Critical,15,0.08,6,17,5,0.4,27.64
Critical,15,0.04,301,17,24,0.52,2432.16
Critical,15,0.04,6,25,5,0.36,43
Low,5,0.02,111,22,30,0.71,1654.98
Low,5,0.01,13,17,1,0.38,80.77
Not Specified,0,0.09,35,11,2,0.43,128.9
Not Specified,0,0.05,3500,2,24,0.37,2216
High,10,0.07,31,3,4,0.74,58.31
High,10,0.07,600,11,24,0.37,1956
High,10,0.04,400,34,12,0.56,7060
High,10,0.04,400,8,12,0.56,1652
High,10,0.05,100,7,20,0.52,309
Critical,15,0.1,2,19,1,0.5,14.2
Not Specified,0,0.05,206,90,9,0.6,10188
Critical,15,0.03,11,65,5,0.59,395.4
Critical,15,0.1,60,84,4,0.57,2364.8
Critical,15,0.05,81,29,35,0.83,1797.22
Critical,15,0.07,179,17,56,0.71,1891.52
Not Specified,0,0.05,4,38,7,0.4,46.2
Not Specified,0,0.06,7,36,6,0.39,77.16
Not Specified,0,0.05,18,40,5,0.54,347.8
Not Specified,0,0,31,32,20,0.36,337.12
Critical,15,0.03,11,16,5,0.59,93.56
Critical,15,0.1,60,21,4,0.57,588.2
Critical,15,0.05,81,7,35,0.83,407.26
Critical,15,0.07,179,4,56,0.71,402.24
Not Specified,0,0.05,4,9,7,0.4,5.6
Not Specified,0,0.06,7,9,6,0.39,14.79
Not Specified,0,0.05,18,10,5,0.54,83.2
Not Specified,0,0,31,8,20,0.36,69.28
Low,5,0.02,14,11,5,0.46,62.76
Medium,7,0.05,36,19,1,0.36,211.04
Medium,7,0.09,41,2,34,0.73,18.48
Low,5,0.04,6,25,9,0.37,40.5
Not Specified,0,0.1,81,16,34,0.37,315.92
Not Specified,0,0.07,9,13,10,0.4,28.61
Medium,7,0.08,65,19,7,0.73,795.75
Low,5,0.09,6,13,7,0.37,14.84
Critical,15,0.02,16,6,13,0.37,20.6
Critical,15,0,126,50,8,0.58,3646
High,10,0.01,2,57,5,0.43,42.88
Critical,15,0.07,7,29,3,0.35,53.84
Critical,15,0,11,65,7,0.64,450.6
Critical,15,0.02,16,2,13,0.37,-1.8
Critical,15,0,126,13,8,0.58,942.04
Low,5,0.06,3,22,0,0.37,20.46
Critical,15,0.07,7,7,3,0.35,10.72
Critical,15,0,11,16,7,0.64,105.64
Critical,15,0.09,228,25,32,0.68,3331
High,10,0.04,7,34,6,0.39,77.3
Medium,7,0.09,3,23,2,0.58,31.81
Medium,7,0.07,15,17,8,0.57,119.5
Not Specified,0,0.1,161,63,30,0.62,5244.36
Not Specified,0,0.01,8,105,6,0.36,288
High,10,0.04,7,8,6,0.39,13.6
High,10,0.07,6,2,6,0.37,-2.4
Medium,7,0.09,3,6,2,0.58,6.82
Medium,7,0.07,15,4,8,0.57,22
Not Specified,0,0.01,8,26,6,0.36,66.8
Medium,7,0.1,206,18,9,0.56,1696.68
Low,5,0,86,17,3,0.58,844.96
Not Specified,0,0,49,48,5,0.59,1382.68
Not Specified,0,0.07,7,4,5,0.56,8.72
Medium,7,0.04,6,90,5,0.37,173.2
High,10,0.01,116,23,5,0.57,1489.08
High,10,0.1,44,20,16,0.55,380
Not Specified,0,0.02,321,19,59,0.57,3295.45
Not Specified,0,0.1,19,3,5,0.37,10.39
Not Specified,0,0.02,49,17,6,0.38,293.88
High,10,0.08,46,23,5,0.56,502.84
Not Specified,0,0,49,12,5,0.59,341.92
Not Specified,0,0.07,7,1,5,0.56,-1.57
Medium,7,0.04,6,23,5,0.37,40.54
High,10,0.04,56,2,52,0.72,24.16
Not Specified,0,0.09,8,19,6,0.35,33.52
Not Specified,0,0.04,20,25,6,0.38,164
Not Specified,0,0.04,6,3,7,0.36,-1.24
Low,5,0.08,53,8,3,0.36,115.72
Critical,15,0.06,8,3,5,0.35,1.96
Critical,15,0.1,66,8,6,0.55,231.6
Low,5,0.09,11,4,5,0.59,17
High,10,0.02,285,14,70,0.6,2244.2
High,10,0.09,4,17,2,0.36,16.36
High,10,0.05,11,6,5,0.59,30.64
Low,5,0.08,53,2,3,0.36,26.68
High,10,0,4,99,7,0.37,139.52
High,10,0.1,31,38,6,0.4,347.4
High,10,0.1,21,88,1,0.35,461
High,10,0.08,5,32,5,0.38,43
Critical,15,0.1,38,13,5,0.38,133.32
Medium,7,0.08,6,19,8,0.37,25.06
Medium,7,0.09,17,24,12,0.35,94.08
High,10,0.1,21,22,1,0.35,114.5
Critical,15,0,6,21,1,0.39,48.14
Critical,15,0.02,10,13,2,0.36,42.2
Critical,15,0.07,17,7,2,0.45,43.22
High,10,0.03,4,23,7,0.49,35.32
High,10,0.08,5,8,5,0.38,7
Critical,15,0.1,5,15,5,0.38,16
Not Specified,0,0.07,6,15,7,0.37,20
Low,5,0.09,3,55,1,0.39,48.5
Not Specified,0,0.1,67,6,20,0.4,100.6
Not Specified,0,0.08,146,25,46,0.69,2180.5
Low,5,0.08,3,1,1,0.59,0.53
Critical,15,0.1,56,4,7,0.68,122.92
Not Specified,0,0.1,8,2,9,0.4,-4.2
Not Specified,0,0.03,17,18,3,0.37,101.04
Not Specified,0,0.04,16,16,18,0.59,122.8
Low,5,0.03,105,7,19,0.58,385.25
Not Specified,0,0.1,4,25,1,0.55,44
Medium,7,0.02,165,24,20,0.59,2237.2
Critical,15,0.05,90,24,42,0.66,1275.6
Critical,15,0.1,30,32,9,0.74,605.4
Critical,15,0.06,2,42,2,0.46,31.6
Low,5,0.03,128,55,13,0.5,3295.8
Critical,15,0.1,30,8,9,0.74,144.6
Critical,15,0.06,2,11,2,0.46,6.8
Low,5,0.03,128,14,13,0.5,829.24
High,10,0.05,126,2,9,0.59,127.08
High,10,0.01,31,78,4,0.74,1761.14
Low,5,0.03,32,76,7,0.49,1111.72
Low,5,0.1,2,8,1,0.83,10.68
Medium,7,0.02,43,16,5,0.56,366.52
Low,5,0.03,32,19,7,0.49,272.68
Low,5,0.1,2,2,1,0.83,1.92
High,10,0.01,54,23,11,0.64,771.46
Not Specified,0,0.95,146,12,46,0.69,-501.52
Not Specified,0,0.05,5,19,5,0.38,26.35
High,10,0.07,66,84,9,0.59,2873.88
High,10,0.05,501,76,28,0.38,12537.08
High,10,0.08,41,42,17,0.36,465.16
Low,5,0.09,6,21,1,0.38,35.54
High,10,0.07,66,21,9,0.59,711.72
High,10,0.05,501,19,28,0.38,3113.27
High,10,0.08,41,11,17,0.36,109.28
Not Specified,0,0.06,74,25,15,0.65,1076.5
Not Specified,0,0.02,86,20,1,0.85,1426.6
High,10,0.01,22,5,15,0.38,25.7
Low,5,0.09,6,5,1,0.38,7.7
Critical,15,0.03,48,23,6,0.37,369.36
High,10,0.09,116,3,3,0.58,167.52
Critical,15,0.07,7,15,2,0.47,40
Critical,15,0.03,95,12,20,0.79,846.4
Critical,15,0.1,64,12,14,0.46,262.48
Not Specified,0,0.07,19,20,4,0.05,-11.6
Not Specified,0,0.08,176,5,9,0.57,422.2
Low,5,0.06,17,16,2,0.45,104.08
Low,5,0.06,55,17,11,0.36,269.5
Critical,15,0.04,5,18,5,0.37,24.7
Low,5,0.08,22,36,6,0.59,397.92
Critical,15,0.01,19,69,4,0.43,546.62
Low,5,0.08,22,9,6,0.59,94.98
Low,5,0.03,7,17,7,0.37,33.46
High,10,0,2,5,1,0.56,4.6
Low,5,0.05,5,3,3,0.37,1.8
Low,5,0.09,833,15,24,0.83,9222.3
Critical,15,0.01,19,17,4,0.43,131.66
Medium,7,0.06,4,48,5,0.35,50.68
Medium,7,0.04,6783,6,24,0.06,586.47
High,10,0.08,6,23,4,0.75,88.46
Critical,15,0.05,11,16,8,0.52,74.72
Medium,7,0.04,29,26,1,0.38,255.36
High,10,0.08,6,6,4,0.75,20.12
Critical,15,0.04,66,80,9,0.56,2736.6
Critical,15,0.01,128,19,13,0.5,1178.68
Low,5,0.06,2,38,1,0.52,33.96
Medium,7,0.06,808,29,55,0.4,7911.88
Medium,7,0.06,3,13,1,0.36,10.7
Medium,7,0,66,105,9,0.6,4149
Medium,7,0,5,4,8,0.05,-7
Medium,7,0.09,7,23,5,0.37,40.08
Critical,15,0.06,3,14,1,0.39,12.86
Critical,15,0.06,20,3,10,0.49,15.8
Critical,15,0.02,6,20,5,0.4,40.6
Low,5,0.06,2,9,1,0.52,7.28
Low,5,0.02,10,13,12,0.4,37.4
Medium,7,0.07,6,20,5,0.36,29.8
Not Specified,0,0.05,501,6,28,0.38,963.98
Low,5,0.01,61,12,12,0.64,449.16
Medium,7,0.06,808,7,55,0.4,1868.04
Medium,7,0.06,3,3,1,0.36,1.7
Medium,7,0,66,26,9,0.6,1020.6
Medium,7,0,5,2,8,0.05,-7.5
Medium,7,0.09,7,6,5,0.37,6.76
Low,5,0.1,5,10,1,0.36,12
Low,5,0.06,12,19,6,0.35,60.12
Low,5,0.08,4,9,7,0.6,11.72
Not Specified,0,0,101,10,26,0.6,580
Low,5,0.05,10,17,2,0.39,55.8
High,10,0.08,10,59,1,0.37,170.1
High,10,0.01,6,19,5,0.36,34.9
Not Specified,0,0.06,15,12,8,0.39,51.4
Not Specified,0,0.05,60,1,10,0.39,10.4
Not Specified,0,0.04,156,13,8,0.6,1127.68
Low,5,0,58,6,37,0.61,175.28
Low,5,0.09,450,9,49,0.38,1125.5
High,10,0.08,10,15,1,0.37,42.5
Low,5,0.05,4,2,49,0.6,-44.6
Medium,7,0.1,20,15,9,0.37,72
Medium,7,0.1,5,105,6,0.4,151.5
Medium,7,0.01,66,90,3,0.55,3204.6
High,10,0.03,321,92,24,0.55,15332.64
Medium,7,0.1,5,26,6,0.4,33
Medium,7,0.01,66,23,3,0.55,816.72
Critical,15,0.02,3,9,1,0.37,8.45
Critical,15,0,4,20,1,0.83,65.4
Critical,15,0.05,44,20,2,0.44,341.2
Medium,7,0.04,600,22,24,0.5,6048
Medium,7,0,61,36,12,0.64,1393.44
Critical,15,0,5,74,6,0.47,167.9
Not Specified,0,0.08,6,26,1,0.56,73.88
Medium,7,0,61,9,12,0.64,339.36
Critical,15,0,5,18,6,0.47,36.3
Low,5,0.04,101,76,16,0.57,4052.28
Low,5,0.05,10,23,2,0.39,76.2
Critical,15,0.08,21,90,9,0.59,954.9
Low,5,0.04,101,19,16,0.57,1001.07
Low,5,0.05,10,6,2,0.39,18.4
Critical,15,0.08,21,23,9,0.59,237.33
High,10,0.07,1638,5,24,0.81,6036.6
Critical,15,0.09,171,71,60,0.69,7224.6
High,10,0.1,101,88,7,0.46,3192.68
High,10,0,5,50,8,0.4,92
Low,5,0.04,5,16,2,0.36,23.6
Medium,7,0.07,4,18,5,0.08,-4.28
Critical,15,0.09,171,18,60,0.69,1786.8
Medium,7,0.01,7,13,8,0.42,29.31
High,10,0.1,101,22,7,0.46,792.92
High,10,0,5,13,8,0.4,18
High,10,0.03,16,3,1,0.38,15.8
Medium,7,0.01,6,4,7,0.37,1.64
Critical,15,0.04,3,6,2,0.82,12.04
High,10,0.07,41,21,2,0.42,299.35
High,10,0.01,12,17,9,0.59,109.32
High,10,0.02,3,44,1,0.08,6.92
Critical,15,0.01,6,3,5,0.6,5.62
High,10,0.07,41,5,2,0.42,69.75
Critical,15,0.01,8,4,3,0.38,8.84
Critical,15,0.02,14,13,7,0.08,3.92
High,10,0.01,12,4,9,0.59,18.84
High,10,0.02,3,11,1,0.08,0.98
High,10,0.03,6,1,8,0.37,-5.96
Low,5,0.06,4,105,1,0.56,209
Critical,15,0,4,88,5,0.59,202.68
Critical,15,0.02,13,82,5,0.43,432.06
Low,5,0.06,4,26,1,0.56,51
Critical,15,0.06,7,18,3,0.37,36.06
Critical,15,0,6,20,5,0.4,43
High,10,0.1,141,16,36,0.77,1475.52
High,10,0.02,206,8,5,0.59,934.36
Medium,7,0.01,4,18,5,0.08,0.04
Medium,7,0.01,96,17,74,0.57,839.92
Medium,7,0.1,8,24,3,0.4,54.6
Medium,7,0.04,124,5,52,0.63,313.8
Critical,15,0.08,5,20,6,0.4,26
Medium,7,0,3,21,1,0.36,21.68
High,10,0.04,11,19,7,0.64,118.4
High,10,0.03,145,29,18,0.56,2210.65
High,10,0,21,88,4,0.77,1418.96
Not Specified,0,0.04,112,29,69,0.63,1847.32
High,10,0.06,20,61,4,0.68,752.4
High,10,0.05,6,90,8,0.36,159.4
Critical,15,0,9,12,2,0.4,41.2
Critical,15,0.08,5,10,6,0.4,10
High,10,0.04,11,5,7,0.64,26
High,10,0.03,145,7,18,0.56,519.95
High,10,0,21,22,4,0.77,351.74
Low,5,0.06,36,8,3,0.36,83.4
Low,5,0.07,19,20,9,0.47,143
High,10,0.06,20,15,4,0.68,182
High,10,0.05,6,23,8,0.36,34.78
Low,5,0.08,101,50,36,0.62,2691
Critical,15,0.03,114,42,35,0.6,2694.16
Not Specified,0,0.1,1000,15,14,0.06,-689
Medium,7,0.01,39,65,2,0.54,1341.55
High,10,0.01,4,21,4,0.59,44.72
Low,5,0.08,101,13,36,0.62,673.02
Medium,7,0.07,21,14,3,0.08,-0.06
Critical,15,0.03,114,11,35,0.6,679.78
Not Specified,0,0.1,1000,4,14,0.06,-194
Medium,7,0.01,39,16,2,0.54,328.72
High,10,0.01,4,5,4,0.59,7.6
Medium,7,0.08,4,22,3,0.39,24.28
Low,5,0.1,16,99,5,0.55,707.8
High,10,0.02,23,86,8,0.39,723.86
Low,5,0.01,152,97,4,0.79,11496.32
Low,5,0.02,66,55,5,0.57,1991.5
Low,5,0,14,20,7,0.08,15.4
Low,5,0.1,16,25,5,0.55,175
Not Specified,0,0.1,208,4,68,0.58,331.36
Not Specified,0,0.07,1938,1,14,0.06,-43.07
High,10,0.02,23,22,8,0.39,179.22
Low,5,0.01,152,24,4,0.79,2841.44
Low,5,0.02,66,14,5,0.57,503.2
Critical,15,0.07,16,11,6,0.6,87.28
High,10,0.1,101,26,14,0.37,695.02
Critical,15,0.02,19,23,10,0.37,142.95
Critical,15,0.04,26,105,14,0.6,1514.8
Critical,15,0.04,19,76,9,0.37,467.52
Low,5,0.04,101,34,36,0.62,1955.72
High,10,0.09,5,50,5,0.41,75
Not Specified,0,0.02,305,7,20,0.05,44.05
Not Specified,0,0.05,321,22,44,0.63,4051.96
Critical,15,0.04,26,26,14,0.6,364.56
Critical,15,0.04,19,19,9,0.37,110.13
Low,5,0.04,101,8,36,0.62,432.64
Not Specified,0,0.03,181,16,30,0.69,1881.36
Not Specified,0,0.05,30,22,2,0.5,295
High,10,0.09,5,13,5,0.41,15.8
High,10,0.1,15,7,13,0.43,21.65
Low,5,0.05,201,82,56,0.75,11481.4
Low,5,0,209,32,69,0.79,5214.52
High,10,0.1,6,34,3,0.36,50.04
High,10,0.01,6,69,1,0.55,222.56
Low,5,0.09,1,59,1,0.38,16.11
Low,5,0.09,7,38,11,0.37,63.48
High,10,0.1,23,74,8,0.51,689.82
High,10,0,179,11,56,0.71,1341.99
Not Specified,0,0.01,101,25,16,0.57,1398
Not Specified,0,0,7,12,6,0.38,25.92
Not Specified,0,0.1,41,10,17,0.36,89.6
Critical,15,0.01,3,15,1,0.56,23.75
Critical,15,0,16,15,1,0.38,90.2
Low,5,0.05,201,20,56,0.75,2758
Low,5,0.95,209,8,69,0.79,-336.52
High,10,0.1,6,8,3,0.36,9.48
High,10,0.01,6,17,1,0.55,54.08
High,10,0.07,3,2,1,0.08,-0.94
High,10,0,16,20,7,0.56,172.2
High,10,0.06,35,5,8,0.57,81.25
Low,5,0.09,1,15,1,0.38,3.35
Low,5,0.09,7,9,11,0.37,6.64
High,10,0.1,23,18,8,0.51,161.74
High,10,0,179,3,56,0.71,325.27
Critical,15,0.1,141,27,53,0.65,2040.85
Critical,15,0.1,173,4,20,0.64,353.68
Critical,15,0.1,141,7,53,0.65,489.85
Critical,15,0.1,173,1,20,0.64,73.42
Critical,15,0.06,4,23,2,0.58,45.84
High,10,0.02,3,4,2,0.58,4.72
High,10,0.08,9,26,8,0.38,62.2
Medium,7,0.07,2,20,4,0.53,14.4
Not Specified,0,0.02,6,13,10,0.37,17.3
Critical,15,0,23,162,8,0.51,1892.26
Low,5,0.09,7,65,5,0.37,122.4
Low,5,0.04,111,79,3,0.57,4644.57
Low,5,0.05,3,162,2,0.39,163.24
Low,5,0.04,4,4,1,0.08,-0.36
Not Specified,0,0.1,2,32,3,0.55,25.8
Low,5,0.01,4,40,1,0.44,67.8
Critical,15,0,23,41,8,0.51,472.93
Critical,15,0.03,1,33,1,0.81,24.74
Low,5,0.09,7,16,5,0.37,26.36
Low,5,0.04,111,20,3,0.57,1173.6
Low,5,0.05,3,41,2,0.39,39.82
Not Specified,0,0.04,111,40,3,0.57,2350.2
High,10,0.04,4,288,8,0.05,-2.24
High,10,0.04,4,72,8,0.05,-6.56
Not Specified,0,0.01,66,29,9,0.59,1101.12
High,10,0,21,151,1,0.37,1172.27
Critical,15,0.04,25,148,9,0.5,1693
Critical,15,0.04,167,76,35,0.85,10245.52
Not Specified,0,0.06,116,86,9,0.58,5178.52
High,10,0,21,38,1,0.37,294.26
Not Specified,0,0.06,7,5,5,0.37,5.85
Not Specified,0,0.05,5,45,3,0.52,102.75
Critical,15,0.04,167,19,35,0.85,2535.13
Not Specified,0,0.01,18,39,4,0.79,543.56
Not Specified,0,0,71,6,27,0.6,228.6
High,10,0.07,811,3,16,0.56,1176.17
High,10,0.09,292,21,49,0.56,2833.04
Critical,15,0.03,9,32,10,0.4,96.56
Critical,15,0.05,3,23,1,0.58,35.57
Not Specified,0,0.06,66,21,4,0.59,730.58
Not Specified,0,0,8,72,4,0.42,237.92
Medium,7,0.06,17,29,2,0.45,190.27
Not Specified,0,0.05,21,18,3,0.81,284.28
High,10,0.07,30,79,7,0.08,16.7
Not Specified,0,0,8,18,4,0.42,56.48
Medium,7,0.06,17,7,2,0.45,44.41
Medium,7,0.01,13,12,14,0.73,98.32
Low,5,0.07,14,29,7,0.08,-2.94
High,10,0.07,30,20,7,0.08,-1
Not Specified,0,0.1,51,13,22,0.55,276.35
Low,5,0.04,10,29,2,0.43,111.1
Low,5,0.01,12,15,3,0.55,94.2
Medium,7,0.09,29,31,1,0.38,259.71
Critical,15,0,4,23,5,0.35,27.2
Medium,7,0.05,141,126,20,0.73,12060.88
Critical,15,0.02,74,22,15,0.65,1010.64
Not Specified,0,0.02,5,137,6,0.4,254.3
Not Specified,0,0.01,4,22,1,0.37,30.68
High,10,0.03,13,17,5,0.4,76.77
Not Specified,0,0.02,5,34,6,0.4,58.6
Not Specified,0,0.01,4,5,1,0.37,6.2
Low,5,0.06,206,180,9,0.56,18531
Low,5,0.01,71,104,89,0.72,5153.64
Medium,7,0.08,18,23,8,0.5,165.88
Medium,7,0,21,5,4,0.6,59
Low,5,0.06,206,13,9,0.6,1437.12
Low,5,0.06,206,45,9,0.56,4626
Not Specified,0,0.09,32,28,13,0.37,237.88
Not Specified,0,0.05,121,16,9,0.35,571.8
Critical,15,0.02,9,21,6,0.38,62.04
Critical,15,0.1,141,35,14,0.37,1318.45
High,10,0.04,4,25,1,0.37,32
Low,5,0.95,71,26,89,0.72,-513.58
High,10,0.1,5,18,7,0.36,16.4
Not Specified,0,0.01,201,25,4,0.59,2910.5
Not Specified,0,0.06,57,23,13,0.56,642.5
Not Specified,0,0.07,74,19,4,0.79,1008.32
Not Specified,0,0.01,201,6,4,0.59,695.48
High,10,0.06,92,26,40,0.67,1419.12
High,10,0.03,1271,14,20,0.35,5674.08
Critical,15,0.05,10,17,5,0.59,86.8
Critical,15,0.02,61,23,49,0.59,750.71
High,10,0.06,3,4,4,0.44,0.56
Not Specified,0,0.06,52,22,20,0.55,540.56
Not Specified,0,0.1,66,4,4,0.59,125.36
Low,5,0.04,316,14,20,0.38,1484.16
Critical,15,0.01,91,24,28,0.38,780.08
Critical,15,0.02,2,14,2,0.55,12.84
Critical,15,0.05,115,14,51,0.65,915
High,10,0.06,3,1,4,0.44,-2.86
Critical,15,0.07,152,11,4,0.79,1199.84
Critical,15,0.05,15,38,2,0.39,191.8
High,10,0.03,81,12,7,0.48,430.4
Not Specified,0,0.06,52,5,20,0.55,107.4
Not Specified,0,0.1,66,1,4,0.59,28.34
Low,5,0.09,41,42,2,0.44,600.7
Low,5,0.08,61,32,20,0.38,565.6
Low,5,0.09,2,18,5,0.43,7.24
High,10,0.05,14,151,5,0.49,925.16
High,10,0,22,15,2,0.43,139.9
High,10,0,30,22,2,0.5,328
Low,5,0.07,9,37,3,0.39,103.56
Critical,15,0.05,60,29,10,0.39,581.6
Critical,15,0.05,4,40,1,0.39,53.4
Critical,15,0.01,31,11,17,0.4,115.99
High,10,0.08,196,50,4,0.6,5092
Medium,7,0.01,65,9,35,0.8,427.15
Medium,7,0.09,26,9,6,0.75,148.44
Critical,15,0.07,2,44,3,0.55,39.24
Critical,15,0.06,2,68,1,0.37,41.16
Critical,15,0.09,30,148,2,0.5,1818.4
Critical,15,0.06,2,17,1,0.37,9.54
Critical,15,0.09,30,37,2,0.5,453.1
Medium,7,0.01,5,9,5,0.36,10.75
High,10,0.02,38,39,5,0.56,795.28
Critical,15,0.08,6,7,6,0.41,7.86
High,10,0.01,141,173,14,0.37,8767.48
High,10,0.01,141,43,14,0.37,2168.68
High,10,0.04,24,4,16,0.62,39.68
Medium,7,0.04,5,11,1,0.36,16.6
High,10,0,4,11,7,0.37,9.28
High,10,0.01,89,25,21,0.59,1269.5
High,10,0.02,116,36,6,0.57,2290.8
High,10,0.02,21,36,3,0.08,42.36
High,10,0.09,20,133,6,0.38,765.4
Low,5,0.09,6,40,9,0.37,58.2
High,10,0,4,3,7,0.37,-2.56
High,10,0.01,89,6,21,0.59,288.72
High,10,0.02,116,9,6,0.57,568.2
High,10,0.02,21,9,3,0.08,8.34
High,10,0.09,20,33,6,0.38,185.4
Low,5,0.07,36,22,6,0.38,239.52
Low,5,0.08,66,83,6,0.58,2733
Not Specified,0,0,84,137,5,0.38,4368.04
Not Specified,0,0,84,34,5,0.38,1080.28
Low,5,0.09,21,18,1,0.37,104.84
Medium,7,0.04,71,3,89,0.72,55.84
Critical,15,0.02,3,44,1,0.56,70.28
Not Specified,0,0.05,281,5,57,0.78,968.65
Not Specified,0,0.09,14,43,9,0.56,273.94
Low,5,0.07,13,21,5,0.43,93.28
High,10,0.06,3,33,1,0.37,29.69
Low,5,0.1,146,43,80,0.71,3749.58
High,10,0.02,301,162,24,0.52,24357
High,10,0.08,12,144,5,0.58,859
Critical,15,0,217,155,64,0.59,19780.65
Low,5,0.09,6,4,8,0.37,-1.28
Low,5,0.1,146,11,80,0.71,899.66
Low,5,0.09,29,33,6,0.37,261.96
High,10,0.02,301,41,24,0.52,6146.5
High,10,0.08,12,36,5,0.58,211
Critical,15,0,217,39,64,0.59,4929.17
Medium,7,0.02,65,40,35,0.8,1993
Medium,7,0.02,21,58,1,0.57,668.9
Medium,7,0.05,16,13,4,0.37,62.56
High,10,0.04,501,39,28,0.38,6615.26
Medium,7,0.05,121,23,30,0.64,1611.97
Medium,7,0.03,3,43,1,0.58,69.95
High,10,0,6,38,5,0.35,74.8
Medium,7,0.02,65,10,35,0.8,472
Medium,7,0.02,21,14,1,0.57,160.7
High,10,0,151,12,44,0.55,952.6
High,10,0.09,5,20,6,0.36,21
Low,5,0.02,27,11,4,0.75,212.81
Critical,15,0.1,442,25,15,0.56,5068
Critical,15,0.01,60,162,4,0.57,5439.2
Low,5,0.07,35,155,9,0.56,2649.25
Low,5,0.1,90,86,35,0.83,5615.2
Medium,7,0.07,12,122,7,0.35,402.92
High,10,0.07,4,39,5,0.08,-3.44
Critical,15,0.01,7,23,3,0.35,51.74
High,10,0.05,14,21,7,0.38,90.02
Critical,15,0.01,60,41,4,0.57,1373.6
Low,5,0.07,35,39,9,0.56,659.85
Low,5,0.1,90,22,35,0.83,1410.4
Not Specified,0,0.1,101,1,7,0.4,23.3
Medium,7,0.05,23,144,8,0.51,1515.52
Critical,15,0.05,262,97,63,0.75,17726.8
Low,5,0.01,21,79,9,0.59,953.22
Low,5,0.04,36,36,1,0.35,400.76
Low,5,0.06,86,94,1,0.39,2666.72
Medium,7,0.05,66,101,20,0.59,3579.64
Critical,15,0.05,262,24,63,0.75,4338.6
Low,5,0.01,21,20,9,0.59,234.6
Low,5,0.04,36,9,1,0.35,99.44
Low,5,0.06,86,23,1,0.39,651.74
Medium,7,0.05,66,25,20,0.59,871
High,10,0.07,10,97,2,0.39,308.4
Low,5,0.04,2,79,1,0.37,51.14
Low,5,0.04,49,44,6,0.35,662.36
Low,5,0.04,2,20,1,0.37,12.2
Low,5,0,206,11,9,0.56,1259.96
High,10,0.08,21,30,1,0.83,471.5
High,10,0.09,32,18,35,0.81,379.72
Low,5,0.1,131,176,55,0.69,13548.04
Low,5,0.04,3,119,1,0.59,195.35
Medium,7,0.05,13,14,5,0.82,135.14
Medium,7,0,299,76,87,0.57,12865.68
Medium,7,0.1,292,11,49,0.56,1428.52
Medium,7,0.03,30,18,9,0.74,374.4
Not Specified,0,0.02,35,8,35,0.85,197.4
Medium,7,0,299,19,87,0.57,3151.17
Medium,7,0.1,292,3,49,0.56,353.96
Medium,7,0.03,30,5,9,0.74,97.5
Medium,7,0,18,35,5,0.54,335.2
Medium,7,0.1,111,1,30,0.71,37.71
Not Specified,0,0.06,36,39,5,0.82,1062.04
Not Specified,0,0.05,79,18,14,0.52,654.34
Not Specified,0,0.03,21,40,1,0.57,452.6
Medium,7,0.02,96,162,74,0.57,8479.6
Medium,7,0.08,6,104,5,0.36,169.72
Low,5,0.09,4,25,7,0.6,44
Low,5,0.01,35,65,5,0.38,836.75
Low,5,0.01,114,43,30,0.69,3303.36
Low,5,0.07,5,32,5,0.42,51
Medium,7,0.02,96,41,74,0.57,2090.8
Medium,7,0.08,6,26,5,0.36,38.68
Medium,7,0.03,45,21,2,0.55,489.4
Low,5,0.09,4,6,7,0.6,5.24
Low,5,0.01,35,16,5,0.38,202.2
Low,5,0.01,114,11,30,0.69,822.72
Medium,7,0.05,141,15,4,0.59,1138.1
Medium,7,0.04,17,44,2,0.45,304.68
Not Specified,0,0.04,152,41,4,0.79,4670
Low,5,0.05,7,12,5,0.37,21.88
Critical,15,0.09,6,28,5,0.68,94.12
Medium,7,0.04,3,126,1,0.39,131.3
Low,5,0.09,1501,11,30,0.57,7895.28
Medium,7,0.04,3,32,1,0.39,32.6
Not Specified,0,0.06,32,14,7,0.75,302.12
Low,5,0.09,1501,3,30,0.57,2131.44
Not Specified,0,0.01,3,23,1,0.36,23.15
Not Specified,0,0.04,10,4,2,0.36,10.8
Not Specified,0,0.07,8,36,8,0.49,112.96
Not Specified,0,0.03,21,9,1,0.83,150.2
Critical,15,0.06,8,14,1,0.35,31.48
High,10,0.03,700,104,24,0.41,27640
Medium,7,0.02,66,41,5,0.56,1456.24
High,10,0.03,700,26,24,0.41,6892
Medium,7,0,101,43,7,0.4,1730.2
Medium,7,0.07,161,94,30,0.62,8293.7
Medium,7,0,121,94,7,0.36,4087.64
Not Specified,0,0.02,2,130,1,0.38,92.6
Not Specified,0,0.06,61,41,20,0.38,780.32
Not Specified,0,0.05,116,34,6,0.58,2084.32
Medium,7,0,101,11,7,0.4,437.4
Medium,7,0.07,161,23,30,0.62,2006.65
Medium,7,0,121,23,7,0.36,994.88
Medium,7,0.1,6,4,10,0.37,-3.52
